9,sh603709_中源家居,9,2022-11-11 00:00:00,16.22,17.74,16.22,17.74,42401.0,,9.98,5.3,1.0,sz300364_中文在线,9,2022-11-11 00:00:00,10.65,11.7,10.0,10.12,1476439.0,,-6.12,22.71,3.0,sz300981_中红医疗,9,2022-11-11 00:00:00,20.52,20.96,19.76,19.81,54129.0,,-1.74,5.73,3.0,sz300659_中孚信息,9,2022-11-11 00:00:00,23.67,23.8,22.48,22.77,60832.0,,-2.06,3.96,1.0,sh601988_中国银行,9,2022-11-11 00:00:00,3.05,3.07,3.04,3.06,1558854.0,,0.33,0.07,2.0,stockStrategy,9,738470.0,Broker,9,87139.23808166802,103123.77808166802,BuySell,9,,18.006099999999996,BuySell,9,,,BuySell,9,,,BuySell,9,22.1428,,BuySell,9,,3.1160499999999995,DataTrades,9,2046.0893249999995,,,,158.96804100000045
10,sh603709_中源家居,10,2022-11-14 00:00:00,18.95,19.36,16.64,17.21,68269.0,,-2.99,8.53,1.0,sz300364_中文在线,10,2022-11-14 00:00:00,9.89,11.12,9.86,10.63,1034573.0,,5.04,15.92,4.0,sz300981_中红医疗,10,2022-11-14 00:00:00,19.75,20.7,19.55,20.69,51123.0,,4.44,5.41,3.0,sz300659_中孚信息,10,2022-11-14 00:00:00,22.7,26.86,22.58,26.3,147271.0,,15.5,9.59,2.0,sh601988_中国银行,10,2022-11-14 00:00:00,3.06,3.08,3.05,3.06,1510068.0,,0.0,0.07,3.0,stockStrategy,10,738473.0,Broker,10,38815.842922096024,105861.64292209603,BuySell,10,16.3904,,BuySell,10,9.7121,,BuySell,10,19.25675,,BuySell,10,,27.2629,BuySell,10,3.00425,,DataTrades,10,,,,1844.5983659999997,
11,sh603709_中源家居,11,2022-11-15 00:00:00,16.94,17.04,16.6,16.95,37468.0,,-1.51,4.68,1.0,sz300364_中文在线,11,2022-11-15 00:00:00,10.36,10.86,10.0,10.19,904899.0,,-4.14,13.92,4.0,sz300981_中红医疗,11,2022-11-15 00:00:00,20.55,20.9,20.24,20.87,40412.0,,0.87,4.28,3.0,sz300659_中孚信息,11,2022-11-15 00:00:00,26.0,29.14,25.52,27.61,196128.0,,4.98,12.77,2.0,sh601988_中国银行,11,2022-11-15 00:00:00,3.06,3.07,3.05,3.06,794513.0,,0.0,0.04,3.0,stockStrategy,11,738474.0,Broker,11,88157.50972769603,105938.34972769603,BuySell,11,,17.295599999999997,BuySell,11,,11.022899999999998,BuySell,11,,21.213499999999996,BuySell,11,25.1372,,BuySell,11,,3.1160499999999995,DataTrades,11,-1861.762350000001,487.3879299999973,930.1968000000024,,-1.6499520000007522
12,sh603709_中源家居,12,2022-11-16 00:00:00,17.03,17.1,16.48,16.53,26689.0,,-2.48,3.34,1.0,sz300364_中文在线,12,2022-11-16 00:00:00,10.5,11.29,10.49,11.07,1256427.0,,8.64,19.33,5.0,sz300981_中红医疗,12,2022-11-16 00:00:00,20.93,21.28,20.56,20.9,46679.0,,0.14,4.94,4.0,sz300659_中孚信息,12,2022-11-16 00:00:00,26.7,28.15,25.8,27.17,90257.0,,-1.59,5.88,2.0,sh601988_中国银行,12,2022-11-16 00:00:00,3.06,3.07,3.05,3.05,978879.0,,-0.33,0.05,3.0,stockStrategy,12,738475.0,Broker,12,54589.41772024604,104984.16772024604,BuySell,12,16.2328,,BuySell,12,,,BuySell,12,20.2516,,BuySell,12,,28.572249999999997,BuySell,12,3.00425,,DataTrades,12,,,,751.8056000000004,
13,sh603709_中源家居,13,2022-11-17 00:00:00,16.63,16.65,16.37,16.56,12617.0,,0.18,1.58,1.0,sz300364_中文在线,13,2022-11-17 00:00:00,10.85,11.11,10.4,10.92,839642.0,,-1.36,12.92,3.0,sz300981_中红医疗,13,2022-11-17 00:00:00,20.65,21.16,20.64,20.9,30390.0,,0.0,3.22,2.0,sz300659_中孚信息,13,2022-11-17 00:00:00,27.17,32.32,26.7,30.7,133266.0,,12.99,8.68,2.0,sh601988_中国银行,13,2022-11-17 00:00:00,3.05,3.06,3.04,3.05,728873.0,,0.0,0.03,2.0,stockStrategy,13,738476.0,Broker,13,88103.78637514003,107076.38637514002,BuySell,13,,16.899749999999997,BuySell,13,,,BuySell,13,,21.4774,BuySell,13,26.2995,,BuySell,13,,3.1058999999999997,DataTrades,13,-471.70300000000157,,-26.059515999996876,,-57.08493399999959
14,sh603709_中源家居,14,2022-11-18 00:00:00,16.42,16.73,16.42,16.45,15648.0,,-0.66,1.96,1.0,sz300364_中文在线,14,2022-11-18 00:00:00,10.8,11.58,10.5,10.54,787796.0,,-3.48,12.12,3.0,sz300981_中红医疗,14,2022-11-18 00:00:00,20.85,21.47,20.8,21.1,45943.0,,0.96,4.86,2.0,sz300659_中孚信息,14,2022-11-18 00:00:00,30.1,32.88,28.62,29.98,142993.0,,-2.35,9.31,2.0,sh601988_中国银行,14,2022-11-18 00:00:00,3.06,3.06,3.04,3.04,877910.0,,-0.33,0.04,2.0,stockStrategy,14,738477.0,Broker,14,106594.37109514003,106594.37109514003,BuySell,14,,,BuySell,14,,,BuySell,14,,,BuySell,14,,33.3732,BuySell,14,,,DataTrades,14,,,,1734.900893999999,
===============================================================================
Cerebro:
  -----------------------------------------------------------------------------
  - Datas:
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - Data0:
      - Name: sh603709_中源家居
      - Timeframe: Days
      - Compression: 1
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - Data1:
      - Name: sz300364_中文在线
      - Timeframe: Days
      - Compression: 1
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - Data2:
      - Name: sz300981_中红医疗
      - Timeframe: Days
      - Compression: 1
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - Data3:
      - Name: sz300659_中孚信息
      - Timeframe: Days
      - Compression: 1
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - Data4:
      - Name: sh601988_中国银行
      - Timeframe: Days
      - Compression: 1
  -----------------------------------------------------------------------------
  - Strategies:
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - stockStrategy:
      *************************************************************************
      - Params:
      *************************************************************************
      - Indicators:
      *************************************************************************
      - Observers:
        .......................................................................
        - Broker:
          - Lines: cash, value
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - fund: None
        .......................................................................
        - BuySell:
          - Lines: buy, sell
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - barplot: True
            - bardist: 0.015
        .......................................................................
        - DataTrades:
          - Lines: sh603709_中源家居, sz300364_中文在线, sz300981_中红医疗, sz300659_中孚信息, sh601988_中国银行
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - usenames: True
      *************************************************************************
      - Analyzers:
        .......................................................................
        - Value:
          - Begin: 100000
          - End: 106594.37109514003
        .......................................................................
        - _TimeReturn:
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - timeframe: None
            - compression: None
            - _doprenext: True
            - data: None
            - firstopen: True
            - fund: None
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Analysis:
            - 2022-11-01 00:00:00: 0.0
            - 2022-11-02 00:00:00: -0.004269426849419888
            - 2022-11-03 00:00:00: -0.009034946751644846
            - 2022-11-04 00:00:00: 0.005215223326118457
            - 2022-11-07 00:00:00: 0.03161486366862731
            - 2022-11-08 00:00:00: 0.001033565209676901
            - 2022-11-09 00:00:00: -0.006912781862289719
            - 2022-11-10 00:00:00: 0.004044200915420015
            - 2022-11-11 00:00:00: 0.009701780880399191
            - 2022-11-14 00:00:00: 0.026549306972246223
            - 2022-11-15 00:00:00: 0.0007245948908656263
            - 2022-11-16 00:00:00: -0.009006955553891638
            - 2022-11-17 00:00:00: 0.019928896902523086
            - 2022-11-18 00:00:00: -0.004501602046143582
        .......................................................................
        - _Returns:
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - timeframe: None
            - compression: None
            - _doprenext: True
            - tann: 252
            - fund: None
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Analysis:
            - rtot: 0.06386052036392006
            - ravg: 0.004561465740280005
            - rnorm: 2.15658064242413
            - rnorm100: 215.658064242413
        .......................................................................
        - _SharpeRatio:
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - timeframe: 8
            - compression: 1
            - riskfreerate: 0.01
            - factor: None
            - convertrate: True
            - annualize: False
            - stddev_sample: False
            - daysfactor: None
            - legacyannual: False
            - fund: None
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Analysis:
            - sharperatio: None
        .......................................................................
        - _SharpeRatio_A:
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - timeframe: 8
            - compression: 1
            - riskfreerate: 0.01
            - factor: None
            - convertrate: True
            - annualize: True
            - stddev_sample: False
            - daysfactor: None
            - legacyannual: False
            - fund: None
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Analysis:
            - sharperatio: None
        .......................................................................
        - tradelist:
          - Params: None
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Analysis:
